github.com/blang/semver/v4,https://github.com/mongodb/mongodb-atlas-kubernetes/blob/HEAD/vendor/github.com/blang/semver/v4/LICENSE,MIT
github.com/cespare/xxhash/v2,https://github.com/mongodb/mongodb-atlas-kubernetes/blob/HEAD/vendor/github.com/cespare/xxhash/v2/LICENSE.txt,MIT
github.com/davecgh/go-spew/spew,https://github.com/mongodb/mongodb-atlas-kubernetes/blob/HEAD/vendor/github.com/davecgh/go-spew/LICENSE,ISC
github.com/dimchansky/utfbom,https://github.com/mongodb/mongodb-atlas-kubernetes/blob/HEAD/vendor/github.com/dimchansky/utfbom/LICENSE,Apache-2.0
github.com/emicklei/go-restful/v3,https://github.com/mongodb/mongodb-atlas-kubernetes/blob/HEAD/vendor/github.com/emicklei/go-restful/v3/LICENSE,MIT
github.com/evanphx/json-patch/v5,https://github.com/mongodb/mongodb-atlas-kubernetes/blob/HEAD/vendor/github.com/evanphx/json-patch/v5/LICENSE,BSD-3-Clause
github.com/felixge/httpsnoop,https://github.com/mongodb/mongodb-atlas-kubernetes/blob/HEAD/vendor/github.com/felixge/httpsnoop/LICENSE.txt,MIT
github.com/fxamacker/cbor/v2,https://github.com/mongodb/mongodb-atlas-kubernetes/blob/HEAD/vendor/github.com/fxamacker/cbor/v2/LICENSE,MIT
github.com/go-logr/logr,https://github.com/mongodb/mongodb-atlas-kubernetes/blob/HEAD/vendor/github.com/go-logr/logr/LICENSE,Apache-2.0
github.com/go-logr/stdr,https://github.com/mongodb/mongodb-atlas-kubernetes/blob/HEAD/vendor/github.com/go-logr/stdr/LICENSE,Apache-2.0
github.com/go-logr/zapr,https://github.com/mongodb/mongodb-atlas-kubernetes/blob/HEAD/vendor/github.com/go-logr/zapr/LICENSE,Apache-2.0
github.com/go-openapi/jsonpointer,https://github.com/mongodb/mongodb-atlas-kubernetes/blob/HEAD/vendor/github.com/go-openapi/jsonpointer/LICENSE,Apache-2.0
github.com/go-openapi/jsonreference,https://github.com/mongodb/mongodb-atlas-kubernetes/blob/HEAD/vendor/github.com/go-openapi/jsonreference/LICENSE,Apache-2.0
github.com/go-openapi/swag,https://github.com/mongodb/mongodb-atlas-kubernetes/blob/HEAD/vendor/github.com/go-openapi/swag/LICENSE,Apache-2.0
github.com/go-test/deep,https://github.com/mongodb/mongodb-atlas-kubernetes/blob/HEAD/vendor/github.com/go-test/deep/LICENSE,MIT
github.com/gogo/protobuf,https://github.com/mongodb/mongodb-atlas-kubernetes/blob/HEAD/vendor/github.com/gogo/protobuf/LICENSE,BSD-3-Clause
github.com/golang-jwt/jwt/v4,https://github.com/mongodb/mongodb-atlas-kubernetes/blob/HEAD/vendor/github.com/golang-jwt/jwt/v4/LICENSE,MIT
github.com/golang-jwt/jwt/v5,https://github.com/mongodb/mongodb-atlas-kubernetes/blob/HEAD/vendor/github.com/golang-jwt/jwt/v5/LICENSE,MIT
github.com/golang/groupcache/lru,https://github.com/mongodb/mongodb-atlas-kubernetes/blob/HEAD/vendor/github.com/golang/groupcache/LICENSE,Apache-2.0
github.com/golang/protobuf,https://github.com/mongodb/mongodb-atlas-kubernetes/blob/HEAD/vendor/github.com/golang/protobuf/LICENSE,BSD-3-Clause
github.com/golang/snappy,https://github.com/mongodb/mongodb-atlas-kubernetes/blob/HEAD/vendor/github.com/golang/snappy/LICENSE,BSD-3-Clause
github.com/google/cel-go,https://github.com/mongodb/mongodb-atlas-kubernetes/blob/HEAD/vendor/github.com/google/cel-go/LICENSE,Apache-2.0
github.com/google/gnostic-models,https://github.com/mongodb/mongodb-atlas-kubernetes/blob/HEAD/vendor/github.com/google/gnostic-models/LICENSE,Apache-2.0
github.com/google/go-cmp/cmp,https://github.com/mongodb/mongodb-atlas-kubernetes/blob/HEAD/vendor/github.com/google/go-cmp/LICENSE,BSD-3-Clause
github.com/google/go-querystring/query,https://github.com/mongodb/mongodb-atlas-kubernetes/blob/HEAD/vendor/github.com/google/go-querystring/LICENSE,BSD-3-Clause
github.com/google/gofuzz,https://github.com/mongodb/mongodb-atlas-kubernetes/blob/HEAD/vendor/github.com/google/gofuzz/LICENSE,Apache-2.0
github.com/google/s2a-go,https://github.com/mongodb/mongodb-atlas-kubernetes/blob/HEAD/vendor/github.com/google/s2a-go/LICENSE.md,Apache-2.0
github.com/google/uuid,https://github.com/mongodb/mongodb-atlas-kubernetes/blob/HEAD/vendor/github.com/google/uuid/LICENSE,BSD-3-Clause
github.com/googleapis/enterprise-certificate-proxy/client,https://github.com/mongodb/mongodb-atlas-kubernetes/blob/HEAD/vendor/github.com/googleapis/enterprise-certificate-proxy/LICENSE,Apache-2.0
github.com/googleapis/gax-go/v2,https://github.com/mongodb/mongodb-atlas-kubernetes/blob/HEAD/vendor/github.com/googleapis/gax-go/v2/LICENSE,BSD-3-Clause
github.com/imdario/mergo,https://github.com/mongodb/mongodb-atlas-kubernetes/blob/HEAD/vendor/github.com/imdario/mergo/LICENSE,BSD-3-Clause
github.com/jmespath/go-jmespath,https://github.com/mongodb/mongodb-atlas-kubernetes/blob/HEAD/vendor/github.com/jmespath/go-jmespath/LICENSE,Apache-2.0
github.com/josharian/intern,https://github.com/mongodb/mongodb-atlas-kubernetes/blob/HEAD/vendor/github.com/josharian/intern/license.md,MIT
github.com/json-iterator/go,https://github.com/mongodb/mongodb-atlas-kubernetes/blob/HEAD/vendor/github.com/json-iterator/go/LICENSE,MIT
github.com/klauspost/compress,https://github.com/mongodb/mongodb-atlas-kubernetes/blob/HEAD/vendor/github.com/klauspost/compress/LICENSE,Apache-2.0
github.com/klauspost/compress/internal/snapref,https://github.com/mongodb/mongodb-atlas-kubernetes/blob/HEAD/vendor/github.com/klauspost/compress/internal/snapref/LICENSE,BSD-3-Clause
github.com/klauspost/compress/zstd/internal/xxhash,https://github.com/mongodb/mongodb-atlas-kubernetes/blob/HEAD/vendor/github.com/klauspost/compress/zstd/internal/xxhash/LICENSE.txt,MIT
github.com/kylelemons/godebug,https://github.com/mongodb/mongodb-atlas-kubernetes/blob/HEAD/vendor/github.com/kylelemons/godebug/LICENSE,Apache-2.0
